word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	Sum of labels
kukka-	1	0	0	0	0	0	0	0	0	0	1
kukkakimppu	1	0	0	0	0	0	1	0	0	1	3
kukoistaa	1	0	0	1	0	0	1	0	0	0	3
kukoistava	1	0	0	1	0	0	1	0	0	0	3
kukoistus	1	0	0	1	0	0	1	0	0	1	4
kulaus	0	0	0	0	0	1	0	0	1	0	2
kulinaarinen	1	0	0	0	0	0	0	0	0	1	2
kulkue	1	0	0	0	0	0	1	1	1	0	4
kulkuri	0	1	0	0	1	1	0	1	0	0	4
kullanmuru	1	0	0	0	0	0	0	0	0	0	1
kullannuppu	1	0	0	1	0	0	1	1	0	1	5
kulmakivi	1	0	0	0	0	0	0	0	0	0	1
kulo	0	1	0	0	0	1	0	1	1	0	4
kulta-	1	0	0	0	0	0	0	0	0	0	1
kultakaivos	1	0	0	0	0	0	1	0	0	0	2
kultivointi	1	0	0	0	0	0	0	0	0	0	1
kultti	0	1	0	0	0	1	0	0	0	0	2
kulttuuri	1	0	0	0	0	0	0	0	0	0	1
kuluminen	0	1	0	0	0	0	0	0	0	0	1
kulunut	0	1	0	0	0	0	0	1	0	0	2
kulut	0	1	0	0	0	0	0	0	0	0	1
kumma	0	1	0	0	0	0	0	0	1	0	2
kummajainen	0	1	0	0	1	0	0	1	1	0	4
kummitella	0	1	0	0	0	1	0	0	0	0	2
kummitus	0	1	0	0	0	1	0	0	0	0	2
kumoaminen	0	1	0	0	0	0	0	1	0	0	2
kumota	0	1	0	0	0	0	0	0	0	0	1
kumottu	0	0	0	0	0	1	0	0	0	0	1
kumouksellinen	0	1	1	0	0	0	0	0	1	0	3
kumouksellisuus	0	1	1	0	0	1	0	0	0	0	3
kumppani	1	0	0	0	0	0	0	0	0	0	1
kumppanuus	1	0	0	0	0	0	0	0	0	1	2
kuningas	1	0	0	0	0	0	0	0	0	0	1
kuninkaalinen	1	0	0	0	0	0	0	0	0	1	2
kunnia	1	0	0	0	0	0	0	0	0	1	2
kunniallinen	1	0	0	0	0	0	0	0	0	1	2
kunniamaininta	1	0	0	0	0	0	0	0	0	0	1
kunniamerkki	0	0	0	0	0	0	0	0	0	1	1
kunnianarvoisa	1	0	0	0	0	0	1	0	0	0	2
kunnianhimo	1	0	0	1	0	0	1	0	0	1	4
kunnianloukkaus	0	1	0	0	1	1	0	0	0	0	3
kunnianosoitus	1	0	0	0	0	0	0	0	0	0	1
kunnioitettava	1	0	0	1	0	0	1	0	0	1	4
kunnioitettavuus	1	0	0	0	0	0	0	0	0	0	1
kunnioittaa syvästi	1	0	0	1	0	0	1	0	0	1	4
kunnioittaen	1	0	0	0	0	0	0	0	0	0	1
kunnioittaminen	1	0	0	1	0	0	1	0	0	1	4
kunnioittava	1	0	0	0	0	0	0	0	0	1	2
kunnioitus	1	0	0	0	0	0	1	1	0	1	4
kunnollinen	1	0	0	0	0	0	0	0	0	0	1
kunnon	1	0	0	0	0	0	0	0	0	0	1
kunnossapito	0	0	0	0	0	0	0	0	0	1	1
kunnostaa	1	0	0	0	0	0	0	0	0	0	1
kunnostautua	1	0	0	1	0	0	1	0	1	1	5
kunnostus	1	0	0	1	0	0	1	0	0	0	3
kuntouttaa	1	0	0	0	0	0	0	0	0	0	1
kuntoutus	1	0	0	1	0	0	0	0	0	0	2
kuohahtaa	0	0	0	0	0	0	0	0	1	0	1
kuohunta	0	1	1	0	0	1	0	1	0	0	4
kuolata	0	0	0	0	1	0	0	0	0	0	1
kuolema	0	1	1	1	1	1	0	1	1	0	7
kuolemaisillaan	0	1	0	0	0	0	0	1	0	0	2
kuolemansyyntutkija	0	1	0	0	0	0	0	0	0	0	1
kuolemantapaus	0	1	0	0	0	1	0	1	0	0	3
kuolematon	1	0	0	0	0	0	0	0	0	0	1
kuolemattomuus	0	0	0	1	0	0	0	0	0	0	1
kuoletus	0	0	0	0	0	0	0	0	0	1	1
kuoleva	0	1	1	0	1	1	0	1	0	0	5
kuolevainen	0	1	0	0	0	0	0	0	0	0	1
kuolinkellot	0	1	0	0	0	1	0	1	0	0	3
kuolla	0	1	0	0	0	1	0	1	0	0	3
kuolleena syntynyt	0	1	0	0	0	0	0	1	0	0	2
kuolleisuus	0	1	1	0	0	1	0	1	0	0	4
kuollut	0	1	0	0	0	0	0	1	0	0	2
kuona	0	1	0	0	0	0	0	0	0	0	1
kuori	0	1	1	0	0	1	0	1	1	0	5
kuorma-auto	0	0	0	0	0	0	0	0	0	1	1
kuormattu	0	1	0	0	0	0	0	0	0	0	1
kuoro	1	0	0	0	0	0	1	0	0	1	3
kuoro-	1	0	0	0	0	0	1	0	0	0	2
kuppaus	0	1	0	0	1	1	0	1	0	0	4
kuri	0	1	0	0	0	1	0	0	0	0	2
kuriiri	0	0	0	0	0	0	0	0	0	1	1
kuristaa	0	1	1	0	1	1	0	1	1	0	6
kuristin	0	1	1	0	0	0	0	0	0	0	2
kuriton	0	1	1	0	1	1	0	0	0	0	4
kurittomuus	0	1	1	0	1	0	0	0	1	0	4
kuritus	0	1	0	0	0	0	0	0	0	0	1
kurja	0	1	1	0	1	0	0	1	0	0	4
kurjenpolvi	1	0	0	0	0	0	0	0	0	0	1
kurjuus	0	1	1	0	1	1	0	1	0	0	5
kurpitsa	1	0	0	0	0	0	1	0	0	1	3
kurttuinen	0	1	0	0	1	0	0	0	0	0	2
kusipää	0	1	1	0	1	0	0	0	0	0	3
kutistua	0	1	0	0	0	1	0	1	0	0	3
kutistunut	0	1	0	0	0	0	0	0	0	0	1
kutittaa	1	0	0	1	0	0	1	0	1	1	5
kutsu	1	0	0	1	0	0	0	0	0	0	2
kutsua	1	0	0	1	0	0	1	0	1	1	5
kutsumaton	0	0	0	0	0	0	0	1	0	0	1
kuuhulluus	0	1	1	0	1	1	0	1	0	0	5
kuukautiset	1	0	0	0	0	0	0	0	0	0	1
kuulo	0	1	0	0	0	1	0	0	0	0	2
kuuluisa	1	0	0	0	0	0	0	0	0	0	1
kuuluisuus	1	0	0	0	0	0	0	0	0	0	1
tunnettavuus	1	0	0	0	0	0	0	0	0	0	1
kuulumaton	0	1	1	0	0	0	0	0	0	0	2
kuulustella	0	0	0	0	0	1	0	0	0	0	1
kuulustelu	0	0	0	0	0	1	0	0	0	0	1
kuulutus	0	0	0	1	0	0	0	0	0	0	1
kuuma	0	0	1	0	0	0	0	0	0	0	1
kuume	0	0	0	0	0	1	0	0	0	0	1
kuumeinen	0	1	0	0	0	0	0	0	0	0	1
kuuro	0	1	0	0	0	0	0	0	0	0	1
kuusi	1	0	0	0	0	0	0	0	0	0	1
kuutio	0	0	0	0	0	0	0	0	0	1	1
kuvaileva	1	0	0	0	0	0	0	0	0	0	1
kuvernööri	0	0	0	0	0	0	0	0	0	1	1
kuvitteellinen	0	1	0	0	0	0	0	0	0	0	1
kuvottava	0	1	1	0	1	1	0	1	0	0	5
kyhjöttää	0	0	0	0	0	1	0	0	0	0	1
kyhmy	0	1	0	0	0	0	0	0	0	0	1
kykenemättömyys	0	1	0	0	0	0	0	1	0	0	2
kykenemätön	0	1	0	0	0	0	0	1	0	0	2
kyky	1	0	0	0	0	0	0	0	0	0	1
kyljittäin	0	1	0	1	0	0	0	0	0	0	2
kyllä	1	0	0	0	0	0	0	0	0	0	1
kylläinen	1	0	0	0	0	0	0	0	0	0	1
kyllästynyt	0	1	0	0	0	0	0	1	0	0	2
kylmyys	0	1	1	0	1	1	0	1	0	0	5
kylmä	0	1	0	0	0	0	0	0	0	0	1
kylmästi	0	1	0	0	0	0	0	0	0	0	1
kylpy	1	0	0	0	0	0	0	0	0	0	1
kylpylä	1	0	0	1	0	0	1	0	1	1	5
kyltti	0	0	0	0	0	0	0	0	1	0	1
kyläläinen	1	0	0	0	0	0	0	0	0	1	2
kynnet	0	1	1	0	0	1	0	0	0	0	3
kynsiä	0	1	1	0	0	1	0	0	0	0	3
kynttilälyhty	0	0	0	0	0	0	0	0	0	1	1
kypsymättömyyden	0	1	1	1	0	0	0	0	0	0	3
kypsyä	1	0	0	1	0	0	0	0	0	0	2
kypsä	1	0	0	0	0	0	0	0	0	0	1
kypärä	1	0	0	0	0	1	0	0	0	0	2
kyseenalainen	0	1	0	0	1	0	0	0	0	0	2
kysta	0	1	0	0	0	1	0	1	0	0	3
kystinen	0	0	0	0	1	0	0	0	0	0	1
kysymys	1	0	0	0	0	0	0	0	0	0	1
kysyntä	1	0	0	1	0	0	0	0	0	1	3
kytevä	0	0	0	1	0	0	0	0	0	0	1
kyvykkyys	1	0	0	0	0	0	0	0	0	1	2
kyy	0	1	0	0	0	1	0	0	0	0	2
kyyhky	1	0	0	1	0	0	1	0	0	1	4
kyyhkynen	0	1	0	0	0	0	0	0	0	0	1
kyykäärme	0	1	1	0	1	1	0	1	0	0	5
kyynärpää	0	0	1	0	0	0	0	0	0	0	1
kyynärvarsi	0	0	1	1	0	0	0	0	0	0	2
kyyristynyt	0	1	0	0	0	1	0	0	0	0	2
kyyristyä	0	1	0	0	1	1	0	1	0	0	4
käheä	0	1	0	0	0	0	0	0	0	0	1
käki	0	1	0	0	0	0	0	0	0	0	1
kännissä	0	1	0	0	0	0	0	0	0	0	1
kärkevä	0	1	1	0	0	1	0	1	0	0	4
kärsijä	0	1	0	0	0	1	0	1	0	0	3
kärsimys	0	1	0	0	1	1	0	1	0	0	4
kärsimättömyys	0	1	0	0	0	0	0	0	0	0	1
kärsimätön	0	1	0	1	0	0	0	0	0	0	2
kärsivällisyys	1	0	0	1	0	0	0	0	0	1	3
kärsiä	0	1	0	0	0	0	0	0	0	0	1
kärttyisä	0	1	0	0	1	0	0	0	0	0	2
käräjöidä	0	1	1	1	1	1	0	1	0	0	6
käräjöimishaluinen	0	1	1	0	1	0	0	0	0	0	3
käsikirja	0	0	0	0	0	0	0	0	0	1	1
käsikirjoitus	1	0	0	0	0	0	0	0	0	0	1
käsite	1	0	0	0	0	0	0	0	0	0	1
käsittämättömyys	0	1	1	0	1	1	0	0	0	0	4
käsittämättömän	1	1	0	0	0	0	0	0	1	0	3
käsittämätön	0	1	0	0	0	0	0	0	0	0	1
käsittää väärin	0	1	0	0	0	0	0	0	0	0	1
käsityöläinen	1	0	0	0	0	0	0	0	0	0	1
käskykirja	0	1	0	0	0	1	0	0	0	0	2
käteinen	1	0	1	1	0	1	1	0	0	1	6
kätevyys	1	0	0	0	0	0	0	0	0	0	1
kätevä	1	0	0	0	0	0	0	0	0	0	1
kätilö	1	1	0	1	0	0	1	0	0	1	5
kätketty	0	1	0	0	0	0	0	0	0	0	1
kävelykatu	0	1	0	0	0	0	0	0	0	0	1
käväisy	0	1	0	0	0	1	0	0	0	0	2
käydä	0	1	0	1	0	0	0	0	0	0	2
käydä kauppaa	0	0	0	0	0	0	0	0	0	1	1
käyminen	0	0	0	1	0	0	0	0	0	0	1
käymälä	0	1	0	0	0	0	0	0	0	1	2
käymälät	0	1	0	0	1	0	0	0	0	0	2
käytetty	0	1	0	0	0	0	0	0	0	0	1
käyttömättömyys	0	1	0	0	0	0	0	0	0	0	1
käytäntö	0	0	0	0	0	0	0	0	0	1	1
käytöstavat	1	0	0	0	0	0	0	0	0	0	1
käännös	0	0	0	0	0	0	0	0	0	1	1
kääntyä	0	0	0	0	0	1	0	0	1	0	2
kääpiöityjen	0	1	0	0	0	1	0	1	0	0	3
käärinliina	0	0	0	0	0	0	0	1	0	0	1
käärme	0	1	0	0	1	1	0	0	0	0	3
kömmähdys	0	1	0	0	1	0	0	1	0	0	3
kömpelö	0	1	0	0	1	0	0	0	0	0	2
köyhdytetty	0	1	0	0	0	0	0	0	0	0	1
köyhyys	0	1	1	0	1	1	0	1	0	0	5
köyhä	0	1	0	0	0	1	0	1	0	0	3
laahustaa	0	1	0	0	0	0	0	0	0	0	1
laaja	1	0	0	0	0	0	0	0	0	0	1
laajalle levinnyt	1	0	0	0	0	0	0	0	0	0	1
laajeta	0	1	1	0	0	0	0	0	0	0	2
laakeri	1	0	0	0	0	0	0	0	0	0	1
laakeriseppele	1	0	0	0	0	0	1	0	0	0	2
laasti	1	0	0	0	0	0	0	0	0	0	1
laatata	0	0	0	0	1	0	0	0	0	0	1
laatiminen	1	0	0	0	0	0	0	0	0	0	1
laatoitus	1	0	0	0	0	0	0	0	0	0	1
laava	0	1	1	0	0	1	0	0	0	0	3
labyrintti	0	1	0	1	0	0	0	0	0	0	2
lagi	0	1	0	0	0	0	0	0	0	0	1
lahja	1	0	0	1	0	0	1	0	1	0	4
lahjakas	1	0	0	0	0	0	0	0	0	0	1
lahjakkuus	1	0	0	0	0	0	0	0	0	0	1
lahjoa	0	1	0	0	0	0	0	0	0	0	1
lahjoittaa	1	0	0	0	0	0	0	0	0	1	2
lahjoittaja	1	0	0	0	0	0	0	0	0	1	2
lahjoitus	1	0	0	0	0	0	0	0	0	0	1
lahjoitusvarat	1	0	0	0	0	0	0	0	0	1	2
lahjonta	0	1	0	0	1	0	0	0	0	0	2
lahkolais-	0	1	1	0	0	1	0	0	0	0	3
laho	0	1	0	0	1	1	0	1	0	0	4
lahti	1	0	0	1	1	1	1	0	0	0	5
laidun	1	0	0	0	0	0	0	0	0	0	1
laiha	0	1	0	0	0	0	0	0	0	0	1
laihtunut	0	1	0	0	0	1	0	1	0	0	3
laillinen	1	0	0	0	0	0	0	0	0	1	2
laillistettu	1	0	1	0	0	1	1	0	0	1	5
laimentaa	0	1	0	0	0	0	0	0	0	0	1
jättääpois	0	1	0	0	0	0	0	0	0	0	1
laiminlyödä	0	1	0	0	0	0	0	0	0	0	1
laiminlyöty	0	1	1	0	1	0	0	1	0	0	4
lainaaja	0	1	0	0	0	0	0	0	0	0	1
lainata	1	1	0	1	0	0	0	0	1	0	4
lainsuojaton	0	1	0	0	0	0	0	0	0	0	1
lainsäädäntö	0	0	0	0	0	0	0	0	0	1	1
lainsäätäjä	0	0	0	0	0	0	0	0	0	1	1
lainvastainen	0	1	1	0	1	1	0	1	0	0	5
lainvastaisuus	0	1	1	0	0	1	0	0	0	0	3
laippa	0	0	0	0	0	0	0	0	0	1	1
laiska	0	1	0	0	0	0	0	0	0	0	1
laiskiainen	0	1	0	0	1	0	0	0	0	0	2
laiton	0	1	1	0	1	1	0	1	0	0	5
laittomuus	0	1	1	0	1	1	0	0	0	0	4
laituripaikka	1	0	0	0	0	0	0	0	0	0	1
laiva	0	0	0	1	0	0	0	0	0	0	1
laivasto	1	0	0	0	0	0	0	0	0	0	1
laji	1	0	0	0	0	0	0	0	0	0	1
lajittelija	1	0	0	0	0	0	0	0	0	0	1
laki	0	0	0	0	0	0	0	0	0	1	1
lakimies	0	1	1	0	1	1	0	0	0	0	4
lakkaamaton	0	1	0	0	0	0	0	0	0	0	1
lakkaaminen	0	1	0	0	0	0	0	0	0	0	1
lakkauttaa	0	1	1	0	0	0	0	0	0	0	2
lakko	0	1	1	0	0	0	0	0	0	0	2
lakkovahti	0	1	1	1	0	1	0	0	0	0	4
lakkovahtina	0	1	1	0	0	0	0	0	0	0	2
laksatiivi	0	1	0	0	1	1	0	0	0	0	3
lama	0	1	1	0	1	1	0	1	0	0	5
lamaannuttaa	0	1	1	0	0	0	0	1	0	0	3
lamakausi	0	1	0	0	0	0	0	1	0	0	2
lamauttama	0	0	0	0	0	0	0	1	0	0	1
lammas	1	0	0	0	0	0	1	0	0	1	3
langaton	1	0	1	1	0	0	0	0	1	0	4
lannistaa	0	1	0	0	0	1	0	1	0	0	3
lannistua	0	1	0	0	0	0	0	1	0	0	2
lannistumaton	1	0	0	0	0	1	0	0	0	0	2
lannistuneisuus	0	1	0	0	0	1	0	1	0	0	3
lannistunut	0	1	0	0	0	1	0	1	0	0	3
lannoite	0	1	0	0	1	0	0	0	0	0	2
lanta	0	0	0	0	1	0	0	0	0	0	1
lapsellinen	0	1	0	0	0	0	0	0	0	0	1
lapsenmurha	0	1	1	1	1	1	0	1	0	0	6
lapsenvahti	0	0	0	0	0	0	0	0	0	1	1
lapsi	1	0	0	1	0	0	1	0	0	0	3
lapsuus	1	0	0	0	0	0	1	0	0	0	2
laser	1	0	0	0	0	0	0	0	0	1	2
laskea	1	0	0	0	0	0	0	0	0	1	2
laskelma	0	0	0	1	0	0	0	0	0	0	1
laskettaessa	0	1	0	0	0	0	0	0	0	0	1
laskeutuminen	0	0	0	0	0	1	0	1	0	0	2
laskeutunut	1	0	0	0	0	0	0	0	0	0	1
laskeva	0	1	0	0	0	0	0	1	0	0	2
laskin	1	0	0	0	0	0	0	0	0	1	2
laskussa	0	1	0	0	0	0	0	0	0	0	1
laskuvarjo	0	0	0	0	0	1	0	0	0	0	1
lastenlapset	1	0	0	1	0	0	1	0	0	1	4
lastentarha	1	0	0	0	0	0	1	0	0	1	3
myöhästyneisyys	0	1	0	0	0	0	0	0	0	0	1
lattea	0	1	0	0	0	0	0	0	0	0	1
laturi	1	0	0	0	0	0	0	0	0	0	1
laukaisu	0	1	1	0	0	0	0	1	0	0	3
laukaus	0	1	1	0	0	1	0	1	1	0	5
laulaa	1	0	0	1	0	0	1	1	0	1	5
laulelma	1	0	0	0	0	0	1	0	0	0	2
laulu	1	0	1	1	0	0	1	0	1	0	5
lauma	0	1	0	0	0	0	0	0	1	0	2
lause	0	0	0	0	0	0	0	0	0	1	1
lauta	0	0	0	1	0	0	0	0	0	0	1
lautasliina	0	0	0	0	0	0	0	1	0	0	1
legendaarinen	1	0	0	0	0	0	0	0	0	0	1
legitimiteetti	0	0	0	0	0	0	0	0	0	1	1
lehtori	1	0	0	0	0	0	0	0	0	0	1
leija	0	1	0	0	1	0	0	0	0	0	2
leijona	1	0	0	0	0	1	0	0	0	0	2
leikata	0	1	1	1	0	1	0	1	0	0	5
leikkaus	0	0	0	0	0	1	0	1	0	0	2
leikkausveitsi	0	1	0	0	0	1	0	0	0	0	2
leikkely	0	0	0	0	1	0	0	0	0	0	1
leikkikenttä	1	0	0	1	0	0	1	0	1	1	5
leikkimökki	1	0	0	0	0	0	1	0	0	0	2
leikkisä	1	0	1	0	0	0	1	0	1	1	5
leikkuri	0	1	0	0	0	1	0	0	0	0	2
leikkurit	1	0	0	0	0	0	0	0	0	0	1
leima	0	0	0	0	0	0	0	0	0	1	1
leipä	0	1	0	0	0	0	0	0	0	0	1
leivonnainen	1	0	0	0	0	0	1	0	0	0	2
lemma	1	0	0	0	0	0	0	0	0	0	1
lemmikki-	0	1	0	0	0	0	0	0	0	0	1
lempeys	1	0	0	0	0	0	0	0	0	0	1
lemu	0	1	1	0	1	0	0	0	0	0	3
lennokkuus	1	0	0	0	0	0	0	0	0	0	1
lentoasema	0	0	0	1	0	0	0	0	0	0	1
lentäjä	1	0	0	0	0	0	0	0	0	1	2
lentävä	1	0	0	0	0	1	0	0	0	0	2
leperrellä	0	1	0	0	0	0	0	0	0	0	1
lepo	1	0	0	0	0	0	0	0	0	0	1
leppymätön	0	1	0	0	0	0	0	0	0	0	1
lepra	0	1	0	0	1	1	0	1	0	0	4
lesbo	0	1	0	0	1	0	0	1	0	0	3
leseet	0	0	0	0	1	0	0	0	0	0	1
leski	0	0	0	0	0	0	0	1	0	0	1
leukemia	0	1	1	0	0	1	0	1	0	0	4
leuto	0	0	0	0	0	0	0	0	0	1	1
levittää	1	0	0	0	0	0	0	0	0	0	1
levoton	0	1	0	0	1	1	0	0	0	0	3
levottomuus	0	0	0	1	0	0	0	0	0	0	1
levätä	1	0	0	0	0	0	0	0	0	0	1
liberaali	1	1	0	0	0	0	0	0	0	0	2
lieka	0	1	0	0	0	0	0	0	0	0	1
liete	0	1	0	0	1	0	0	0	0	0	2
lietsoa	0	1	0	0	0	0	0	0	0	0	1
lietsominen	0	1	1	0	0	0	0	0	0	0	2
lieventää	1	0	0	0	0	0	0	0	0	0	1
lievittävä	1	0	0	0	0	0	0	0	0	0	1
lievittää	1	0	0	0	0	0	0	0	0	0	1
lievitys	1	0	0	0	0	0	0	0	0	0	1
lievä	1	0	0	0	0	0	0	0	0	0	1
liha	0	0	0	0	1	0	0	0	0	0	1
lihakauppias	0	1	1	0	1	1	0	0	0	0	4
lihaksikas	1	0	0	0	0	0	0	0	0	0	1
lihallinen	0	1	0	0	0	0	0	0	0	0	1
lihansyöjä-	0	1	0	0	0	1	0	0	0	0	2
lihava	0	1	0	0	0	0	0	0	0	0	1
liiga	1	0	0	0	0	0	0	0	0	0	1
liika	0	1	0	0	0	0	0	0	0	0	1
liikaa	0	1	0	0	0	0	0	0	0	0	1
liikakasvu	0	0	0	0	1	1	0	0	1	0	3
liikalihava	0	1	0	0	1	0	0	0	0	0	2
liikalihavuus	0	1	0	0	1	0	0	1	0	0	3
liikatarjonta	0	1	0	0	1	0	0	0	0	0	2
liike	0	0	0	1	0	0	0	0	0	0	1
liiketoimi	0	0	0	0	0	0	0	0	0	1	1
liiketoiminta	0	0	0	1	0	0	0	0	0	0	1
liikkuja	1	0	0	0	0	0	0	0	0	0	1
liikuttunut	0	1	0	0	0	0	0	0	0	0	1
liioitella	0	1	1	0	0	0	0	0	0	0	2
liioiteltu	0	1	0	0	0	0	0	0	0	0	1
liioittelu	0	1	0	0	0	0	0	0	0	0	1
liisteri	0	1	0	0	1	0	0	0	0	0	2
liite	1	0	0	0	0	0	0	0	0	0	1
liitto	1	0	0	0	0	0	0	0	0	1	2
liittolainen	1	0	0	0	0	0	0	0	0	1	2
liittouma	0	0	0	0	0	0	0	0	0	1	1
liittoutunut	1	0	0	0	0	0	0	0	0	1	2
liittyi	1	0	0	0	0	0	0	0	0	0	1
liittyvä	0	0	0	0	0	0	0	0	0	1	1
liittyä seuraan	1	0	0	0	0	0	0	0	0	0	1
lika	0	1	0	0	1	0	0	0	0	0	2
likainen	0	1	0	0	1	0	0	0	0	0	2
likinäköisyys	0	1	1	0	0	0	0	1	0	0	3
lima	0	1	0	0	1	0	0	0	0	0	2
limainen	0	1	0	0	1	0	0	0	0	0	2
limakalvojen	0	0	0	0	1	0	0	0	0	0	1
linjat	0	0	0	0	0	1	0	0	0	0	1
linnake	1	0	1	0	0	0	0	0	0	0	2
linnoittaa	1	0	0	0	0	0	0	0	0	0	1
linnoitus	1	0	0	0	0	1	0	1	0	1	4
liota	0	1	0	0	0	0	0	0	0	0	1
lippa	0	0	0	1	0	0	0	0	1	0	2
lippulaiva	0	0	0	0	0	0	0	0	0	1	1
lipsahdus	0	1	0	0	0	0	0	0	1	0	2
liputus	0	1	0	0	0	0	0	0	0	0	1
lisenssiä	0	1	0	0	0	0	0	0	0	0	1
lisukkeet	0	1	0	0	0	0	0	0	0	0	1
lisä	1	0	0	0	0	0	0	0	0	0	1
lisäansiot	1	0	0	0	0	0	0	0	0	0	1
lisämaksu	0	1	1	0	0	0	0	0	0	0	2
lisätä	1	0	0	0	0	0	0	0	0	0	1
lisääntymis-	1	0	0	0	0	0	1	0	0	0	2
lisääntyä	1	0	0	0	0	0	0	0	0	0	1
litinä	0	1	1	0	1	0	0	0	0	0	3
litku	0	1	0	0	1	0	0	0	0	0	2
liukas	0	1	0	0	0	0	0	0	0	0	1
liukeneminen	0	1	1	0	0	1	0	1	1	0	5
liukua	1	0	0	1	0	0	1	0	0	0	3
liuskekivi	1	0	0	0	0	0	0	0	0	0	1
lobbisti	0	1	0	0	0	0	0	0	0	0	1
lohdutus	1	0	0	0	0	0	0	0	0	0	1
lohikäärme	0	0	0	0	0	1	0	0	0	0	1
lohkaista	0	0	0	0	0	1	0	0	0	0	1
tinktuura	1	1	0	1	0	0	1	0	0	0	4
lohtu	1	0	0	1	0	0	1	0	0	1	4
loihtia	0	0	0	1	0	0	0	0	1	0	2
loihtivat	0	1	0	0	0	0	0	0	0	0	1
loikka	1	0	0	0	0	0	1	0	0	0	2
loikkaus	0	1	0	0	0	1	0	0	0	0	2
loimi	0	1	1	0	0	0	0	1	0	0	3
loimu	0	1	1	0	0	0	0	0	0	0	2
loinen	0	1	0	0	1	1	0	0	0	0	3
loistava	1	0	0	1	0	0	1	0	0	1	4
loiste	1	0	0	1	0	0	1	0	0	1	4
loistelias	1	0	0	0	0	0	0	0	0	0	1
loisto	1	0	0	0	0	0	0	0	0	0	1
loistokkuus	1	0	0	1	0	0	1	0	1	0	4
lojaali	1	0	0	0	0	0	0	0	0	1	2
lokasuoja	0	0	0	0	0	0	0	0	0	1	1
lokki	0	1	0	0	0	0	0	0	0	0	1
loma	1	0	0	1	0	0	1	0	0	0	3
loma-	1	0	0	1	0	0	1	0	0	0	3
looginen	1	0	0	0	0	0	0	0	0	0	1
lopettaa	0	1	0	0	0	0	0	0	0	0	1
lopetuttaa	0	0	0	0	0	0	0	1	0	0	1
lopullinen	1	0	0	0	0	0	0	0	0	1	2
lopulta	1	0	0	1	0	0	0	0	0	0	2
loputon	1	1	1	0	0	1	1	1	0	1	7
loska	0	1	0	0	1	0	0	0	1	0	3
lotto	0	0	0	1	0	0	0	0	0	0	1
loukata	0	1	1	0	1	0	0	0	0	0	3
loukkaantunut	0	1	0	0	0	1	0	1	0	0	3
loukkaava	0	1	1	0	1	1	0	1	0	0	5
loukkaus	0	1	0	0	0	1	0	0	0	0	2
loukku	0	1	0	0	0	1	0	0	0	0	2
luettavuus	1	0	0	0	0	0	0	0	0	0	1
luhistua	0	1	0	0	1	1	0	0	0	0	3
luimia	0	1	1	0	0	1	0	0	0	0	3
lujatekoinen	1	0	0	0	0	0	0	0	0	0	1
lukeminen	1	0	0	0	0	0	0	0	0	0	1
lukija	1	0	0	0	0	0	0	0	0	0	1
lukita	0	1	0	0	0	1	0	1	0	0	3
lukitus	0	1	1	0	1	0	0	1	0	0	4
lukukelvoton	0	1	0	0	0	0	0	0	0	0	1
lukutaidoton	0	1	0	0	1	0	0	0	0	0	2
lukutoukka	1	1	0	0	0	0	0	0	0	0	2
lukuun ottamatta	0	1	0	0	0	0	0	1	0	0	2
lume	0	1	1	0	1	0	0	0	0	0	3
lumivyöry	0	1	0	0	0	1	0	1	1	0	4
lumoava	1	0	0	1	0	0	1	0	0	0	3
lumottu	1	0	0	0	0	0	1	0	0	1	3
lumput	0	1	0	0	1	0	0	0	0	0	2
lunastus	1	0	0	0	0	0	0	0	0	0	1
lunnaat	0	1	1	0	0	1	0	0	0	0	3
luoda	1	0	0	0	0	0	1	0	0	0	2
luodinkestävä	1	0	0	0	0	0	0	0	0	0	1
luokitella	1	0	0	0	0	0	0	0	0	0	1
luokitus	0	1	1	0	0	1	0	1	0	0	4
luoksepääsemätön	0	1	0	0	0	0	0	0	0	0	1
luonnontieteilijä	1	0	0	0	0	0	0	0	0	0	1
luonnos	0	0	0	1	0	0	0	0	0	0	1
luonnoton	0	1	0	0	1	1	0	0	0	0	3
luopio	0	1	1	0	0	0	0	0	0	0	2
luopua	0	1	0	0	0	0	0	0	0	0	1
luopuminen	0	1	0	0	0	0	0	0	0	0	1
luostari	1	0	0	0	0	0	0	0	0	1	2
luotaantyöntävä	0	1	1	0	1	1	0	0	0	0	4
luotettava	1	0	0	0	0	0	0	0	0	1	2
luotettavuus	1	0	0	0	0	0	0	0	0	1	2
luotonantaja	0	0	0	0	0	0	0	0	0	1	1
luottaa	0	0	0	0	0	0	0	0	0	1	1
luottamuksellinen	0	0	0	0	0	0	0	0	0	1	1
luottamuksellisesti	0	0	0	0	0	0	0	0	0	1	1
luottavainen	1	0	0	0	0	0	1	0	0	1	3
luotto	1	0	0	0	0	0	0	0	0	1	2
luova	1	0	0	0	0	0	0	0	0	0	1
luovutettu	0	1	0	0	0	0	0	0	0	0	1
luovuttaa	0	1	0	0	0	0	0	0	0	0	1
luovuttamaton	1	0	0	0	0	0	0	0	0	0	1
luovuttaminen	0	1	0	0	0	1	0	1	0	0	3
lupa	1	0	0	0	0	0	0	0	0	0	1
lupaava	1	0	0	1	0	0	1	0	0	0	3
